0,1
data_processed/lines/images/1000301951.png,[door unlocking]
data_processed/lines/images/1000100279.png,And your dad? How's he doing?
data_processed/lines/images/1000301408.png,[no audible dialogue]
data_processed/lines/images/1000000809.png,to get things done.
data_processed/lines/images/1000100429.png,"Sheriff, wait, wait. Listen. Call my dad."
data_processed/lines/images/1000301543.png,-969.
data_processed/lines/images/1000000727.png,"Um, yeah."
data_processed/lines/images/1000100233.png,I'm not trying to rush you at all.
data_processed/lines/images/1000300496.png,At a party at Alpha Epsilon Pi.
data_processed/lines/images/1000000484.png,when I wanna use it.
data_processed/lines/images/1000400739.png,Want me to read you your rights?
data_processed/lines/images/1000001044.png,"and tell me, where are all the exits?"
data_processed/lines/images/1000400667.png,I've gotta know where he is.
data_processed/lines/images/1000400121.png,Super Bowl Sunday.
data_processed/lines/images/1000400579.png,in the Super Bowl that year.
data_processed/lines/images/1000400195.png,People.
data_processed/lines/images/1000302100.png,that was hard to turn down.
data_processed/lines/images/1000300769.png,They're playing love songs.
data_processed/lines/images/1000001773.png,Then what are you?
data_processed/lines/images/1000000050.png,"live-action, cartoon."
data_processed/lines/images/1000000244.png,Fingers!
data_processed/lines/images/1000200102.png,I need a ride.
data_processed/lines/images/1000101414.png,"I think I'm dying here, man."
data_processed/lines/images/1000101325.png,How's that for a motive?
data_processed/lines/images/1000000490.png,you want him off the scoreboard.
data_processed/lines/images/1000400974.png,"Ho, ho, ho!"
data_processed/lines/images/1000301017.png,how much programing was left
data_processed/lines/images/1000001745.png,in the real world.
data_processed/lines/images/1000100861.png,Everybody's a suspect!
data_processed/lines/images/1000000028.png,James Halliday saw the future.
data_processed/lines/images/1000001557.png,in the real world.
data_processed/lines/images/1000100781.png,"the entire world, we'll be fine."
data_processed/lines/images/1000101010.png,"Oh, really, Alicia?"
data_processed/lines/images/1000300806.png,"and I did it in a week.'"""
data_processed/lines/images/1000000332.png,My dad picked that name
data_processed/lines/images/1000300763.png,a drink and celebrate.
data_processed/lines/images/1000001379.png,"""Utter spell within 10 feet of orb."""
data_processed/lines/images/1000300261.png,"Man, that's an awful lot of traffic."
data_processed/lines/images/1000000673.png,Thank you.
data_processed/lines/images/1000302013.png,"because, Wardo, I've got some good news."
data_processed/lines/images/1000300345.png,this is an Administrative Board hearing.
data_processed/lines/images/1000300374.png,"you had known what you were looking for,"
data_processed/lines/images/1000100936.png,Not at all.
data_processed/lines/images/1000100343.png,The Woodsboro double-murder case.
data_processed/lines/images/1000300262.png,You think maybe we shouldn't shut it down
data_processed/lines/images/1000000560.png,actually knew about Halliday
data_processed/lines/images/1000000530.png,You can't just go wherever you want!
data_processed/lines/images/1000301777.png,-[Tyler] Tyler.
data_processed/lines/images/1000200433.png,infecting everyone who comes close to you.
data_processed/lines/images/1000001777.png,Wade?
data_processed/lines/images/1000301067.png,"Mark, where you going? Mark."
data_processed/lines/images/1000000801.png,"""And then I found out."""
data_processed/lines/images/1000400968.png,Don't shoot.
data_processed/lines/images/1000300942.png,I'm Stuart Singer. I'm in your OS lab.
data_processed/lines/images/1000000610.png,that the biggest clue
data_processed/lines/images/1000001473.png,"Adventure, of course!"
data_processed/lines/images/1000301430.png,you've done already.
data_processed/lines/images/1000000119.png,"WADE: And then, on January 7, 2040..."
data_processed/lines/images/1000001166.png,IOI loyalty center
data_processed/lines/images/1000001251.png,physical therapy because it's not...
data_processed/lines/images/1000001392.png,much bigger than just myself.
data_processed/lines/images/1000301555.png,"All right, let's just forget about it."
data_processed/lines/images/1000101318.png,like she was Sharon Stone or something.
data_processed/lines/images/1000000289.png,Who said that?
data_processed/lines/images/1000301369.png,-They might.
data_processed/lines/images/1000300043.png,the easiest to get into?
data_processed/lines/images/1000200315.png,"Good evening, Mr. Wick."
data_processed/lines/images/1000400058.png,"I won't let him. No, I won't."
data_processed/lines/images/1000301955.png,When did you get back?
data_processed/lines/images/1000300270.png,"No, this'd be unusual"
data_processed/lines/images/1000200100.png,someplace else.
data_processed/lines/images/1000301046.png,"back at the offices of Facebook,"
data_processed/lines/images/1000200393.png,Ashes to ashes.
data_processed/lines/images/1000301068.png,[Mark] Erica?
data_processed/lines/images/1000101375.png,You've seen one too many movies.
data_processed/lines/images/1000101349.png,"you think about it now, huh?"
data_processed/lines/images/1000000382.png,people want or need
data_processed/lines/images/1000300113.png,I was stating a fact.
data_processed/lines/images/1000401040.png,Yeah? Blow me.
data_processed/lines/images/1000300203.png,and modify that Perl script.
data_processed/lines/images/1000400071.png,[DOLPHIN CLICKING]
data_processed/lines/images/1000000414.png,(ROARING)
data_processed/lines/images/1000400176.png,Excuse me.
data_processed/lines/images/1000001368.png,We need to know. We need to find them!
data_processed/lines/images/1000302139.png,Gonna be like I'm not part of Facebook.
data_processed/lines/images/1000301400.png,We were waiting.
data_processed/lines/images/1000100332.png,"See you, Sidney."
data_processed/lines/images/1000101347.png,Won't need this.
data_processed/lines/images/1000000378.png,You're forcing me out.
data_processed/lines/images/1000001482.png,Last clip for me.
data_processed/lines/images/1000400344.png,"Ha, ha. Hoo. Ha, ha."
data_processed/lines/images/1000300519.png,it was probably just a diversity thing.
data_processed/lines/images/1000001388.png,"And now, this."
data_processed/lines/images/1000300670.png,"And three, that is not John Harvard."
data_processed/lines/images/1000100102.png,"Oh, God!"
data_processed/lines/images/1000000271.png,"it's a simple adventure story..."""
data_processed/lines/images/1000300004.png,-It is.
data_processed/lines/images/1000301222.png,This is blowing my mind.
data_processed/lines/images/1000300016.png,in an a cappella group is a good thing.
data_processed/lines/images/1000200242.png,"Now, as I recall..."
data_processed/lines/images/1000001378.png,"Off! Yes, off."
data_processed/lines/images/1000000847.png,Twenty-five million dollars.
data_processed/lines/images/1000300127.png,because you're a nerd.
data_processed/lines/images/1000400301.png,That's a Norwegian whaling fleet.
data_processed/lines/images/1000001582.png,Remember Halliday's announcement.
data_processed/lines/images/1000400448.png,Would you please leave?
data_processed/lines/images/1000100017.png,They've got 900 numbers for that. See ya.
data_processed/lines/images/1000400778.png,Let's see that...
data_processed/lines/images/1000301509.png,that the articles of incorporation
data_processed/lines/images/1000400521.png,The murderer closed the door upon going.
data_processed/lines/images/1000301889.png,"-I had a long wait on the tarmac at JFK,"
data_processed/lines/images/1000001060.png,(AECH PANTING)
data_processed/lines/images/1000300720.png,What?
data_processed/lines/images/1000400133.png,A pet detective.
data_processed/lines/images/1000302315.png,I appreciate your help today.
data_processed/lines/images/1000300364.png,You deserve recognition?
data_processed/lines/images/1000300687.png,and gain the critical mass necessary
data_processed/lines/images/1000101195.png,"Billy, watch out!"
data_processed/lines/images/1000300439.png,It was kind of a no-brainer.
data_processed/lines/images/1000300288.png,of the Administrative Board?
data_processed/lines/images/1000301242.png,there's a website open on your computer.
data_processed/lines/images/1000000397.png,MORROW: (SCOFFS) Fine.
data_processed/lines/images/1000301718.png,"and after five years, he sells the company"
data_processed/lines/images/1000100791.png,Yes?
data_processed/lines/images/1000400518.png,There is no way...
data_processed/lines/images/1000000929.png,(SIRENS WAILING)
data_processed/lines/images/1000200066.png,"All right. Come on, then."
data_processed/lines/images/1000301610.png,what else to say.
data_processed/lines/images/1000300165.png,They keep everything open
data_processed/lines/images/1000100537.png,So how's the book?
data_processed/lines/images/1000300775.png,-[girl]] What is it?
data_processed/lines/images/1000000175.png,"the orders of the head of IOI,"
data_processed/lines/images/1000301202.png,-I wouldn't say that.
data_processed/lines/images/1000300403.png,"One valid bit, one modified bit,"
data_processed/lines/images/1000100916.png,All right. You girls have fun.
data_processed/lines/images/1000300951.png,It was Bill Gates.
data_processed/lines/images/1000000426.png,Halliday's contest is vitally important.
data_processed/lines/images/1000001648.png,Sorry I shot you.
data_processed/lines/images/1000300694.png,[Divya] That's correct.
data_processed/lines/images/1000100780.png,"Parents are out of town,"
data_processed/lines/images/1000300696.png,of your code on Facebook?
data_processed/lines/images/1000100172.png,"-Oh, my God."
data_processed/lines/images/1000301271.png,And Mark Zuckerberg stole that idea...
data_processed/lines/images/1000100727.png,wearing scary masks.
data_processed/lines/images/1000301075.png,Right here is fine.
data_processed/lines/images/1000400925.png,to the Hallandale yacht basin.
data_processed/lines/images/1000400781.png,the first football pro we've treated.
data_processed/lines/images/1000301640.png,-Mark?
data_processed/lines/images/1000300944.png,-Awesome job.
data_processed/lines/images/1000100595.png,Stop right there.
data_processed/lines/images/1000300297.png,Why don't we stretch our legs?
data_processed/lines/images/1000100018.png,Hello?
data_processed/lines/images/1000300532.png,-It was because they saw pictures
data_processed/lines/images/1000000321.png,"in a bootsuit, you noob."
data_processed/lines/images/1000100383.png,"The question is, ""Where am I?"""
data_processed/lines/images/1000000346.png,that line means something
data_processed/lines/images/1000101051.png,Only you can't pick your genre.
data_processed/lines/images/1000100099.png,How do you know his name?
data_processed/lines/images/1000100686.png,and your perfect existence.
data_processed/lines/images/1000100669.png,and nearly filleted last night.
data_processed/lines/images/1000100853.png,"You know, I think it's her father."
data_processed/lines/images/1000300969.png,"but at some point,"
data_processed/lines/images/1000300838.png,the shit out of him with a hammer.
data_processed/lines/images/1000301347.png,-How did you feel the meetings went?
data_processed/lines/images/1000301027.png,"first 15, you didn't raise any concerns."
data_processed/lines/images/1000001624.png,Uh...
data_processed/lines/images/1000400846.png,I have to have money to buy food.
data_processed/lines/images/1000100407.png,He's gonna... He's gonna kill us.
data_processed/lines/images/1000300890.png,that's who I wanted to be partners with.
data_processed/lines/images/1000100242.png,All right.
data_processed/lines/images/1000001022.png,SHO: I know where the Snowcat keys are!
data_processed/lines/images/1000100267.png,"-Thank you, Jimmy."
data_processed/lines/images/1000300135.png,from our friends at Victoria's Secret.
data_processed/lines/images/1000300617.png,We are about to find it in evidence.
data_processed/lines/images/1000200365.png,"Hey, John."
data_processed/lines/images/1000400843.png,Quitter.
data_processed/lines/images/1000200442.png,Just a dog.
data_processed/lines/images/1000100463.png,You're sure it was the Hilton?
data_processed/lines/images/1000100092.png,I swear.
data_processed/lines/images/1000300472.png,We would need you to build the site
data_processed/lines/images/1000001797.png,That's a good choice.
data_processed/lines/images/1000400761.png,"Melissa, it's Ace."
data_processed/lines/images/1000301589.png,got The Beverly Hillbillies in Brazil.
data_processed/lines/images/1000000567.png,Hell of a latte.
data_processed/lines/images/1000300985.png,When did you get this?
data_processed/lines/images/1000400338.png,You look wonderful.
data_processed/lines/images/1000000101.png,(SHOUTING IN JAPANESE)
data_processed/lines/images/1000300868.png,came from a family of means?
data_processed/lines/images/1000301519.png,company or even seriously jeopardize it?
data_processed/lines/images/1000200307.png,"Thank you, sir."
data_processed/lines/images/1000400790.png,351.
data_processed/lines/images/1000001447.png,(CONTINUES PANTING)
data_processed/lines/images/1000400858.png,"Oh, my God."
data_processed/lines/images/1000101272.png,No! He's out there!
data_processed/lines/images/1000101296.png,"If you get it right, you die."
data_processed/lines/images/1000100787.png,For me? It could be fun.
data_processed/lines/images/1000302203.png,-You can do it off of me.
data_processed/lines/images/1000301588.png,"What, you're Jed Clampett?"
data_processed/lines/images/1000300699.png,-What? Match.com for Harvard guys?
data_processed/lines/images/1000301769.png,and bring back the 1942.
data_processed/lines/images/1000301240.png,and getting twisted in the curtain.
data_processed/lines/images/1000400253.png,before I get in trouble?
data_processed/lines/images/1000400090.png,What's all this pet food for?
data_processed/lines/images/1000200134.png,is John Wick.
data_processed/lines/images/1000300173.png,And I can save the page
data_processed/lines/images/1000301755.png,Do you ever think about that girl?
data_processed/lines/images/1000300414.png,We never heard that before.
data_processed/lines/images/1000302119.png,-He's wired in.
data_processed/lines/images/1000301849.png,"and he saw me, too."
data_processed/lines/images/1000301334.png,-We never asked for special treatment.
data_processed/lines/images/1000400209.png,Or were they leashes?
data_processed/lines/images/1000100917.png,"Not too much fun, or I'll bust ya."
data_processed/lines/images/1000301189.png,Your major's French.
data_processed/lines/images/1000100133.png,We can't stop now.
data_processed/lines/images/1000400356.png,How is everybody feeling tonight?
data_processed/lines/images/1000000693.png,But I double-checked
data_processed/lines/images/1000101204.png,I told you. He's right around the corner.
data_processed/lines/images/1000200161.png,Oh. How do you plan that?
data_processed/lines/images/1000401033.png,Snowflake.
data_processed/lines/images/1000301717.png,his first year.
data_processed/lines/images/1000100384.png,"So, where are you?"
data_processed/lines/images/1000000703.png,Who hates his own creation.
data_processed/lines/images/1000200484.png,You really believe that?
data_processed/lines/images/1000400402.png,What's he doing?
data_processed/lines/images/1000400789.png,351.
data_processed/lines/images/1000300296.png,I'll be more likely to settle.
data_processed/lines/images/1000300878.png,If you say so.
data_processed/lines/images/1000101117.png,I don't know. That's why I was asking you.
data_processed/lines/images/1000300013.png,-I could row crew or invent a $25 PC.
data_processed/lines/images/1000200275.png,- My God!
data_processed/lines/images/1000101011.png,As if.
data_processed/lines/images/1000000545.png,I'm not wearing that.
data_processed/lines/images/1000400906.png,[GROWLS]
data_processed/lines/images/1000400941.png,"Come on, look at him."
data_processed/lines/images/1000300958.png,It's time to monetize the thing.
data_processed/lines/images/1000302213.png,their friends' status updates.
data_processed/lines/images/1000300025.png,I'm supposed to be aiming at.
data_processed/lines/images/1000300278.png,I do.
data_processed/lines/images/1000101423.png,"Fucking hit me with the phone, dick!"
data_processed/lines/images/1000100439.png,This is an official crime scene.
data_processed/lines/images/1000400988.png,He's lying.
data_processed/lines/images/1000302105.png,called out there for either one.
data_processed/lines/images/1000300852.png,"over facemash.com."""
data_processed/lines/images/1000200258.png,and drags you back into its depths.
data_processed/lines/images/1000301290.png,the other student directly?
data_processed/lines/images/1000302066.png,You had one friend.
data_processed/lines/images/1000302224.png,-What?
data_processed/lines/images/1000300885.png,Yes.
data_processed/lines/images/1000200146.png,with a pencil.
data_processed/lines/images/1000302017.png,What is it?
data_processed/lines/images/1000302030.png,Yes.
data_processed/lines/images/1000001527.png,-(WADE AND SHO SCREAM)
data_processed/lines/images/1000000554.png,Is that Sorrento?
data_processed/lines/images/1000302234.png,"Oh, my God."
data_processed/lines/images/1000302258.png,I will get it under control.
data_processed/lines/images/1000000730.png,"My, Parzival, you did come prepared."
data_processed/lines/images/1000301291.png,to our e-mails or phone calls
data_processed/lines/images/1000001626.png,Z. He's still alive!
data_processed/lines/images/1000300767.png,"[singing ""I Swear"" a cappella]"
data_processed/lines/images/1000100865.png,lost its reality button.
data_processed/lines/images/1000001271.png,You think I won't kill you?
data_processed/lines/images/1000001153.png,Freeze! Don't move!
data_processed/lines/images/1000301561.png,for Postwar and Contemporary Art
data_processed/lines/images/1000000597.png,"Search ""Karen Underwood Morrow."""
data_processed/lines/images/1000300548.png,except we're the president.
data_processed/lines/images/1000000831.png,That's a really cool rig.
data_processed/lines/images/1000301303.png,Mark Zuckerberg walked into our dorm room
data_processed/lines/images/1000301547.png,because the next thing I knew
data_processed/lines/images/1000300576.png,my questioning...
data_processed/lines/images/1000302048.png,taken his percentage from 60 down to 51.
data_processed/lines/images/1000100588.png,to be almost brutally butchered?
data_processed/lines/images/1000300968.png,"for Mountain Dew, it's not gonna be cool."
data_processed/lines/images/1000301795.png,How was the royalty?
data_processed/lines/images/1000302318.png,"['Baby, You're A Rich Man"" playing]"
data_processed/lines/images/1000301743.png,That's what I want for you.
data_processed/lines/images/1000200240.png,"Hello, Winston."
data_processed/lines/images/1000301352.png,I wish he'd been asleep.
data_processed/lines/images/1000200370.png,Babysittin' the sleepin' one?
data_processed/lines/images/1000001178.png,That thing's IDing my van.
data_processed/lines/images/1000300115.png,-You don't.
data_processed/lines/images/1000300679.png,via Network Solutions.
data_processed/lines/images/1000302054.png,Would you like to use my pen?
data_processed/lines/images/1000100390.png,So where are you?
data_processed/lines/images/1000101464.png,This is my big shot. Let's go.
data_processed/lines/images/1000400281.png,Maybe I'll give you a call sometime.
data_processed/lines/images/1000400331.png,How are Gopher and Doc?
data_processed/lines/images/1000400745.png,"Down, boy."
data_processed/lines/images/1000300524.png,It's 20 degrees outside.
data_processed/lines/images/1000000193.png,(TRAIN HORN BLARING)
data_processed/lines/images/1000300808.png,-Appreciate it.
data_processed/lines/images/1000301218.png,-Not technically.
data_processed/lines/images/1000001052.png,Ahh!
data_processed/lines/images/1000300144.png,and it's a Tuesday night?
data_processed/lines/images/1000400832.png,"the Kool-Aid, man."
data_processed/lines/images/1000300398.png,The eight status bits would then be...
data_processed/lines/images/1000300841.png,"-Well, whatever."
data_processed/lines/images/1000400731.png,Congratulations.
data_processed/lines/images/1000000798.png,I did a search for all the Wades
data_processed/lines/images/1000101236.png,Dewey!
data_processed/lines/images/1000400160.png,It's a disgusting habit.
data_processed/lines/images/1000001800.png,(NOLAN GROANS)
data_processed/lines/images/1000200106.png,"John Wick's car, sir..."
data_processed/lines/images/1000000417.png,(TIRES SCREECHING)
data_processed/lines/images/1000001341.png,An army?
data_processed/lines/images/1000100840.png,This is standard horror movie stuff.
data_processed/lines/images/1000400487.png,So...
data_processed/lines/images/1000400238.png,and drug dealers. Things like that.
data_processed/lines/images/1000400418.png,I find Snowflake.
data_processed/lines/images/1000001171.png,"-""First to the egg."""
data_processed/lines/images/1000300279.png,[groans]
data_processed/lines/images/1000000685.png,"It's cool, right? I mean..."
data_processed/lines/images/1000000383.png,You have to make some rules.
data_processed/lines/images/1000100826.png,with ET's mom in it?
data_processed/lines/images/1000301504.png,Doesn't that sound good?
data_processed/lines/images/1000301908.png,Christy's crazy.
data_processed/lines/images/1000300642.png,-I already did.
data_processed/lines/images/1000001806.png,You?
data_processed/lines/images/1000000697.png,"Maybe he thought he'd take her here,"
data_processed/lines/images/1000100979.png,"Is that you, Randy?"
data_processed/lines/images/1000101146.png,Come on! Let's go!
data_processed/lines/images/1000302037.png,The third is an exchange agreement
data_processed/lines/images/1000000103.png,"Well, losing your shit."
data_processed/lines/images/1000000208.png,(ROARS)
data_processed/lines/images/1000100321.png,"Thanks, buddy."
data_processed/lines/images/1000000147.png,begin.
data_processed/lines/images/1000301929.png,"a day, trying to find advertisers!"
data_processed/lines/images/1000001619.png,"No, no, no!"
data_processed/lines/images/1000301784.png,"Yes, Your Highness."
data_processed/lines/images/1000300828.png,-He never saw our faces.
data_processed/lines/images/1000100889.png,Is Billy gonna be there tonight?
data_processed/lines/images/1000400381.png,[YELLING]
data_processed/lines/images/1000300551.png,There was nothing to hack.
data_processed/lines/images/1000000333.png,"like a superhero's alter ego,"
data_processed/lines/images/1000300554.png,"structure was everything,"
data_processed/lines/images/1000400802.png,- Great.
data_processed/lines/images/1000001776.png,Thanks for playing my game.
data_processed/lines/images/1000100416.png,Sidney!
data_processed/lines/images/1000001475.png,to ever hide an Easter egg in...
data_processed/lines/images/1000001471.png,"No, no, no. You gotta get out of there."
data_processed/lines/images/1000300637.png,"Hey, Mark."
data_processed/lines/images/1000200150.png,"It's over a woman, of course."
data_processed/lines/images/1000200487.png,It's time to go home.
data_processed/lines/images/1000400442.png,What are you talking about?
data_processed/lines/images/1000000247.png,(SNAPS FINGERS)
data_processed/lines/images/1000100179.png,Drive down to the Mackenzies.
data_processed/lines/images/1000000474.png,"I mean, why do they even have it?"
data_processed/lines/images/1000101055.png,Are you sure?
data_processed/lines/images/1000000136.png,test for worthy traits
data_processed/lines/images/1000400774.png,but it's all psychological.
data_processed/lines/images/1000000377.png,you don't wanna talk about it.
data_processed/lines/images/1000100830.png,What?
data_processed/lines/images/1000100200.png,"Sleep tight, sweetie."
data_processed/lines/images/1000001781.png,"Wow, this is incredible."
data_processed/lines/images/1000301374.png,is to make a profit.
data_processed/lines/images/1000000221.png,ART3MIS: Ow! (GRUNTS)
data_processed/lines/images/1000100835.png,You're such a little lap dog.
data_processed/lines/images/1000200140.png,Oh.
data_processed/lines/images/1000100409.png,He's gone.
data_processed/lines/images/1000000785.png,"I'm so sorry, I didn't..."
data_processed/lines/images/1000100388.png,"Oh, yeah?"
data_processed/lines/images/1000101376.png,"No, Sid, don't you blame the movies!"
data_processed/lines/images/1000000538.png,WADE: Ugh. (BREATHING HEAVILY)
data_processed/lines/images/1000001401.png,that we won't put up a fight.
data_processed/lines/images/1000400679.png,Cut. Again from the top.
data_processed/lines/images/1000400042.png,Or we can try it now.
data_processed/lines/images/1000100339.png,"I'll be there by 7:00, I promise."
data_processed/lines/images/1000001150.png,(PEOPLE SCREAMING)
data_processed/lines/images/1000000849.png,"emotion-suppressing software right now,"
data_processed/lines/images/1000000634.png,"Hey, what about this?"
data_processed/lines/images/1000400506.png,Einhorn...
data_processed/lines/images/1000302118.png,Mark!
data_processed/lines/images/1000101064.png,Predictable. I knew he was gonna bite it.
data_processed/lines/images/1000400328.png,What? Like this?
data_processed/lines/images/1000000641.png,Duran Duran.
data_processed/lines/images/1000000234.png,on the mod boards.
data_processed/lines/images/1000100678.png,It's the way it is. She's not coming back.
data_processed/lines/images/1000000772.png,"Wow, you were amazing."
data_processed/lines/images/1000101094.png,I'll see you in the kitchen with a knife.
data_processed/lines/images/1000301083.png,It didn't stop you from writing it.
data_processed/lines/images/1000200262.png,who's willing to take him out for us.
data_processed/lines/images/1000000791.png,Your guys suck.
data_processed/lines/images/1000301342.png,-What was the purpose of the trip?
data_processed/lines/images/1000101131.png,Holy shit.
data_processed/lines/images/1000300727.png,"""Are you having sex or aren't you?"""
data_processed/lines/images/1000000657.png,"we're best friends, dude."
data_processed/lines/images/1000101307.png,Why did you kill my mother?
data_processed/lines/images/1000101028.png,"Look, I'm sorry."
data_processed/lines/images/1000301431.png,of a time gone by.
data_processed/lines/images/1000400583.png,"having a great year. """
data_processed/lines/images/1000301727.png,I read your blog.
data_processed/lines/images/1000001459.png,First to the egg!
data_processed/lines/images/1000100177.png,"Oh, my God. I can hear her."
data_processed/lines/images/1000400092.png,Wanna take a look inside? Come on!
data_processed/lines/images/1000001014.png,Where do we start?
data_processed/lines/images/1000400866.png,Super Bowl game is the abduction...
data_processed/lines/images/1000300306.png,Twenty-two thousand.
data_processed/lines/images/1000100244.png,and that they are involved in the occult.
data_processed/lines/images/1000301382.png,I honestly wasn't jealous. I was nervous.
data_processed/lines/images/1000400879.png,Now the coin toss.
data_processed/lines/images/1000001057.png,(CACKLING)
data_processed/lines/images/1000101003.png,whatever.
data_processed/lines/images/1000302061.png,"your own death certificate?"""
data_processed/lines/images/1000300681.png,on Harvard Connection?
data_processed/lines/images/1000400501.png,Uh-oh. I think I heard a toilet flush.
data_processed/lines/images/1000400342.png,He's a lawyer.
data_processed/lines/images/1000300039.png,-Theodore.
data_processed/lines/images/1000300503.png,to define the connection
data_processed/lines/images/1000301704.png,I asked what your plan for the...
data_processed/lines/images/1000000724.png,What kind of haptics you rockin'?
data_processed/lines/images/1000300702.png,"the inventors of Facebook,"
data_processed/lines/images/1000300706.png,Let's continue.
data_processed/lines/images/1000101305.png,-Where you going?
data_processed/lines/images/1000300757.png,Jabberwock12.listserv at harvard.edu.
data_processed/lines/images/1000302264.png,Or Manningham. One of them.
data_processed/lines/images/1000400799.png,Halftime.
data_processed/lines/images/1000300801.png,I'm looking for Mark Zuckerberg.
data_processed/lines/images/1000400088.png,I never bring my work home with me.
data_processed/lines/images/1000300418.png,[Cameron] No.
data_processed/lines/images/1000302012.png,"to let bygones be bygones,"
data_processed/lines/images/1000001716.png,"Oh, good."
data_processed/lines/images/1000400035.png,"...in every contest, there must be a loser."
data_processed/lines/images/1000300259.png,-One on the right.
data_processed/lines/images/1000100694.png,You're both expelled. Get out!
data_processed/lines/images/1000300276.png,[buzzing]
data_processed/lines/images/1000000394.png,"But that's the point, isn't it?"
data_processed/lines/images/1000001795.png,I'm splitting it with my clan.
data_processed/lines/images/1000302244.png,Lying only makes it worse.
data_processed/lines/images/1000301335.png,Is there anything else I can do for you?
data_processed/lines/images/1000000245.png,You'll have to excuse him.
data_processed/lines/images/1000301073.png,I think I'm good right here.
data_processed/lines/images/1000400337.png,Thank you.
data_processed/lines/images/1000200224.png,"Good seeing you again, John."
data_processed/lines/images/1000301873.png,"Sean, how old are they?"
data_processed/lines/images/1000000390.png,Okay? It's really not a game anymore.
data_processed/lines/images/1000400801.png,for the next 20 minutes.
data_processed/lines/images/1000300226.png,expressed this way.
data_processed/lines/images/1000302274.png,He still owns 7% of the company.
data_processed/lines/images/1000000973.png,"-Oh, shit!"
data_processed/lines/images/1000301906.png,I do remember you saying that.
data_processed/lines/images/1000301145.png,He's expanding.
data_processed/lines/images/1000300452.png,"see your bio, request to be your..."
data_processed/lines/images/1000100063.png,"Well, dial someone else, okay?"
data_processed/lines/images/1000100935.png,Do you mind if I join you?
data_processed/lines/images/1000302211.png,"Everybody, go home!"
data_processed/lines/images/1000200308.png,"Fuck you, motherfucker."
data_processed/lines/images/1000100261.png,"they're interrogating the entire school,"
data_processed/lines/images/1000101451.png,-Where's Gale?
data_processed/lines/images/1000001127.png,every IOI drone in Columbus.
data_processed/lines/images/1000101326.png,causes serious deviant behavior.
data_processed/lines/images/1000301932.png,-Can I help you?
data_processed/lines/images/1000101269.png,Get up.
data_processed/lines/images/1000001216.png,report to loyalty pod 31-B.
data_processed/lines/images/1000000423.png,Get yourself a clue.
data_processed/lines/images/1000400723.png,"number, taught him how to kick a goal."
data_processed/lines/images/1000100788.png,"Okay, whatever."
data_processed/lines/images/1000001422.png,"in the name of Aech,"
data_processed/lines/images/1000100598.png,-Forget it.
data_processed/lines/images/1000100931.png,Just a bunch of kids cutting it loose.
data_processed/lines/images/1000400654.png,Dolphins trailing the 49ers...
data_processed/lines/images/1000001037.png,(GASPING)
data_processed/lines/images/1000301754.png,I don't know what I'm talking about.
data_processed/lines/images/1000000458.png,That's a steal!
data_processed/lines/images/1000300172.png,in the database in a single page.
data_processed/lines/images/1000302114.png,new investors that have come in.
data_processed/lines/images/1000001139.png,"Yeah, that's true."
data_processed/lines/images/1000400552.png,He had these bloodshot eyes...
data_processed/lines/images/1000001151.png,MAN: Do not move!
data_processed/lines/images/1000400047.png,are closer than they appear!
data_processed/lines/images/1000000117.png,(CHUCKLES)
data_processed/lines/images/1000100218.png,of breaking your underwear rule.
data_processed/lines/images/1000300945.png,Thanks.
data_processed/lines/images/1000200478.png,incident.
data_processed/lines/images/1000302188.png,What's the package?
data_processed/lines/images/1000400294.png,"Hey, Woodstock."
data_processed/lines/images/1000400561.png,"I'm sorry, I just couldn't help myself."
data_processed/lines/images/1000100103.png,I wouldn't do that if I were you.
data_processed/lines/images/1000001303.png,It's on Planet Doom.
data_processed/lines/images/1000400588.png,Poor guy.
data_processed/lines/images/1000301316.png,inventing something.
data_processed/lines/images/1000001101.png,(GRUNTING)
data_processed/lines/images/1000100402.png,Come on.
data_processed/lines/images/1000301505.png,If you're a trout.
data_processed/lines/images/1000301397.png,-Great to meet you.
data_processed/lines/images/1000200259.png,Where do I find him?
data_processed/lines/images/1000000965.png,Okay. Cool.
data_processed/lines/images/1000302299.png,Watch what else.
data_processed/lines/images/1000001505.png,"WADE: Daito, we need you! Daito, now!"
data_processed/lines/images/1000001285.png,he's in the OASIS?
data_processed/lines/images/1000101179.png,"Well, I don't know. When you're arrested,"
data_processed/lines/images/1000001798.png,(CROWD CHEERING)
data_processed/lines/images/1000100715.png,Et cetera. Completely suicidal.
data_processed/lines/images/1000301013.png,What are we doing about this?
data_processed/lines/images/1000200526.png,is being fueled for a certain someone.
data_processed/lines/images/1000000789.png,to let you distract me.
data_processed/lines/images/1000100075.png,What do you want?
data_processed/lines/images/1000301826.png,Knock it off.
data_processed/lines/images/1000400425.png,Damn it.
data_processed/lines/images/1000300782.png,This isn't mine.
data_processed/lines/images/1000301962.png,I brought you a present.
data_processed/lines/images/1000400753.png,"Ace, I want you to leave everything to us."
data_processed/lines/images/1000101153.png,Sexy.
data_processed/lines/images/1000000297.png,Where the hell are my gloves?
data_processed/lines/images/1000301371.png,-They're not gonna card us.
data_processed/lines/images/1000100729.png,worn by the Killer.
data_processed/lines/images/1000001519.png,(ALARM BEEPING)
